id,title,cityname,state,latitude,longitude
5197701831,Convenient location One BR One BA for rent,Charlotte,NC,35.2091,-80.858
5197696961,Apartment in great location,Charlotte,NC,35.2091,-80.858
5197695544,"Apartment in quiet area, spacious with big kitchen. Pet OK!",Alexandria,VA,38.7224,-77.1094
5197695045,Two BR Apartment - Located in South End. Pet OK!,Charlotte,NC,35.2091,-80.858
5197694372,Charlotte - superb Apartment nearby fine dining. Pet OK!,Charlotte,NC,35.2091,-80.858
5197676752,"One BA, 523 sq. ft. - in a great area.",Alexandria,VA,38.8357,-77.0655
5198623789,COMING AVAILABLE SOON. Will Consider!,Norwood,MA,42.1865,-71.202
5198619620,"Great Central Location Two BR, Two BA. $850/mo",Forest,VA,37.3568,-79.2812
5198618892,"Average Rent $1,799 a month - That's a STEAL!",Richmond,VA,37.495,-77.4771
5198618559,Apartment in prime location,Mansfield,MA,42.0213,-71.2202
5198617576,"Average Rent $1,283 a month - That's a STEAL!",Richmond,VA,37.495,-77.4771
5198617019,Two BR Apartment - Large & Bright,Richmond,VA,37.495,-77.4771
5198616159,"Apartment in quiet area, spacious with big kitchen",Richmond,VA,37.495,-77.4771
5198615354,Convenient to Downtown,Lynchburg,VA,37.4073,-79.1282
5198614955,Two BR Apartment - Large & Bright,Richmond,VA,37.495,-77.4771
5198614474,"Amazing Two BR, One BA for rent",Richmond,VA,37.495,-77.4771
5198613686,Beautiful Richmond Apartment for rent. 2 Car Garage!,Richmond,VA,37.495,-77.4771
5198613042,"Bradenton, prime location One BR, Apartment",Bradenton,FL,27.4757,-82.3945
5198612460,Convenient location One BR One BA for rent,Richmond,VA,37.495,-77.4771
5198610029,One BR Apartment - Large & Bright. 2 Car Garage!,Hingham,MA,42.2257,-70.8888
5198609054,Fantastic Two Story with Incredible Porch,Richmond,VA,37.495,-77.4771
5198607628,"$1,375 / Two BR - Great Deal. MUST SEE. Pet OK!",Franklin,MA,42.0922,-71.4036
5198607297,Lynchburg Value!,Lynchburg,VA,37.361,-79.2184
5198607256,Convenient location One BR One BA for rent. Pet OK!,Richmond,VA,37.5585,-77.3756
5198606692,Two BR Apartment - Large & Bright,Lynchburg,VA,37.361,-79.2184
5198605796,"Lease Spacious 2+2. Approx 1,031 sf of Living Space. Pet OK!",Franklin,MA,42.0922,-71.4036
5198604118,"Move-in condition, Three BR Two BA. Pet OK!",Lynchburg,VA,37.361,-79.2184
5198603849,"$1,030/mo - ready to move in.",Richmond,VA,37.5585,-77.3756
5198601268,"Lovely Richmond, Two BR, Two BA",Richmond,VA,37.5585,-77.3756
5198600586,One BA - must see to believe.,Verona,VA,38.201,-79.0036
5198599256,Non-Golf Membership Veranda.,Bonita Springs,FL,26.3864,-81.7355
5198598693,Convenient location Three BR Three BA for rent,Bonita Springs,FL,26.3864,-81.7355
5198597936,Apartment for rent in.,Richmond,VA,37.5585,-77.3756
5198593302,"Charming Two BR, Two BA. Gated parking!",Dedham,MA,42.2433,-71.1666
5198592350,This Apartment is a must see!,Cohasset,MA,42.2409,-70.812
5198591568,Salem Value. Offstreet parking!,Salem,VA,37.29,-80.082
5198587705,"Charming One BR, One BA",Cohasset,MA,42.2409,-70.812
5198587456,"Cohasset - 1bd/One BA 1,369sqft Apartment for rent",Cohasset,MA,42.2409,-70.812
5198585908,"Gorgeous Richmond, One BR, One BA",Richmond,VA,37.5565,-77.4884
5198584294,Two BR Apartment - When you find a to live as unique as Prynne Hills.,Canton,MA,42.167,-71.1325
5198578055,Welcome to Ridgewood Village Apartments.,Blacksburg,VA,37.2312,-80.4159
5198575211,"Move-in condition, One BR One BA",Bellingham,MA,42.0684,-71.4765
5198575050,"Lovely Richmond, Two BR, Two BA",Richmond,VA,37.5498,-77.4575
5198574638,Beautiful Richmond Apartment for rent. Pet OK!,Richmond,VA,37.5498,-77.4575
5198574238,"$1,665 / Two BR - Great Deal. MUST SEE!",Richmond,VA,37.5498,-77.4575
5198574163,Pet Friendly 4+3.50 Apartment in Naples,Naples,FL,26.2573,-81.7143
5198573906,"Gorgeous Roanoke, Two BR, 1.50 BA",Roanoke,VA,37.2258,-80.0269
5198573410,Average Rent $835 a month - That's a STEAL. Pet OK!,Roanoke,VA,37.2258,-80.0269
5198573270,Trace - Golf - 2. Den / Two BA - Furnished,Naples,FL,26.2573,-81.7143
5198573232,Beautiful Two BR/Two BA in the Vineyards Furnished,Naples,FL,26.2573,-81.7143
5198572862,One BA - in a great area.,Roanoke,VA,37.2258,-80.0269
5198571973,One BR Apartment in Quiet Building - Richmond,Richmond,VA,37.5498,-77.4575
5198569443,Two BR Apartment - Located in the heart of downtown. Parking Available!,Richmond,VA,37.5498,-77.4575
5198569399,"Charming Three BR, Two BA. Pet OK!",Naples,FL,25.9863,-81.5339
5198569243,"Roanoke, Two BR, Two BA for rent",Roanoke,VA,37.2258,-80.0269
5198568649,"$1,795/mo - ready to move in.",Naples,FL,25.9863,-81.5339
5198568566,The Best of the Best in the City of Roanoke! Save Big!,Roanoke,VA,37.2258,-80.0269
5198568375,"Richmond, One BR, One BA for rent",Richmond,VA,37.5423,-77.4347
5198568236,Salem - Beautiful 2-Three BR end unit.,Salem,MA,42.516,-70.9032
5198567689,Salem Value!,Salem,MA,42.516,-70.9032
5198564915,"Gorgeous Peabody, One BR, One BA",Peabody,MA,42.5329,-70.9733
5198564554,"Naples, prime location Two BR, Apartment",Naples,FL,26.06,-81.744
5198564394,"Gorgeous Peabody, One BR, One BA. Pet OK!",Peabody,MA,42.5329,-70.9733
5198563983,Welcome to The Ridge & Colonial Yorktown. $700/mo,Roanoke,VA,37.2568,-79.9798
5198563339,Roanoke - 2bd/One BA 861sqft Apartment for rent,Roanoke,VA,37.231,-79.9375
5198562696,Two BR Apartment - Large & Bright. Pet OK!,Williamsburg,VA,37.327,-76.7583
5198561845,The Best of the Best in the City of Williamsburg! Save Big!,Williamsburg,VA,37.327,-76.7583
5198558334,"Amazing Two BR, 1.50 BA for rent. Washer/Dryer Hookups!",Newburyport,MA,42.8141,-70.8735
5198557812,Convenient location One BR One BA for rent,Williamsburg,VA,37.2658,-76.7099
5198556331,Conveniently located in town location. Cat OK!,Manchester,MA,42.5782,-70.7689
5198555458,Now taking reservations for country club finest. Single Car Garage!,Chester,VA,37.3496,-77.3267
5198555391,One BR Apartment - From our quiet location in Lynnfield just off of 1.,Lynnfield,MA,42.5342,-71.0302
5198554079,Ipswich - Stunningly renovated One BR PENTHOUSE apartment in downtown,Ipswich,MA,42.6816,-70.8466
5198552413,Two BR - ready to move in. Will Consider!,Gloucester,MA,42.6285,-70.6862
5198552026,800 sq. ft. - One BA - Two BR - ready to move in.,Colonial Heights,VA,37.2864,-77.3944
5198551998,Two BR Apartment - Large & Bright,Midlothian,VA,37.4843,-77.6615
5198546516,"Spacious Two BR, Two BA. Washer/Dryer Hookups!",Midlothian,VA,37.5349,-77.6711
5198546421,Super Cute! Apartment for Rent!,Chesterfield,VA,37.4099,-77.6107
5198542426,and The Park offer two styles of luxurious living.,Chester,VA,37.3382,-77.4495
5198542311,and The Park offer two styles of luxurious living.,Chester,VA,37.3382,-77.4495
5198541871,"Updated kitchen, appliances, and flooring.",Naples,FL,26.3021,-81.7886
5198539931,"Two BR, Two BA, safe neighborhood",Midlothian,VA,37.4315,-77.6484
5198536714,Two BR Apartment - Looking to escape Boston s hustle and bustle Think,Beverly,MA,42.5665,-70.8533
5198535832,Outstanding Opportunity To Live At The Midlothian City Club,Midlothian,VA,37.4315,-77.6484
5198535736,Pet Friendly 2+2 Apartment in Midlothian,Midlothian,VA,37.4315,-77.6484
5198530527,"Charming Two BR, Two BA",Naples,FL,26.2383,-81.7642
5198528970,The Best of the Best in the City of Nahant! Save Big. Will Consider!,Nahant,MA,42.4263,-70.9257
5198528035,924 sq. ft. \ Petersburg - ready to move in.,Petersburg,VA,37.1386,-77.3919
5198528020,"Petersburg, Two BR, Two BA for rent",Petersburg,VA,37.1386,-77.3919
5198527636,"Apartment only for $1,075/mo. You Can Stop Looking Now!",Glen Allen,VA,37.6603,-77.5283
5198526521,"Swampscott, Great Location, Two BR Apartment.",Swampscott,MA,42.4739,-70.9082
5198526353,The Best of the Best in the City of Glen Allen! Save Big!,Glen Allen,VA,37.7172,-77.5767
5198525713,Apartment in move in condition in Glen Allen,Glen Allen,VA,37.7172,-77.5767
5198525683,One BR Apartment in Glen Allen,Glen Allen,VA,37.7172,-77.5767
5198525492,"Two BR, Two BA, safe neighborhood",Saugus,MA,42.4635,-71.0119
5198525304,Beautiful Saugus Apartment for rent,Saugus,MA,42.4635,-71.0119
5198524612,"Bright Glen Allen, Two BR, Two BA for rent",Glen Allen,VA,37.7172,-77.5767
5198524298,Pet Friendly 1+1 Apartment in Petersburg,Petersburg,VA,37.1386,-77.3919
5198524161,"Apartment in quiet area, spacious with big kitchen",Petersburg,VA,37.1386,-77.3919
5198523606,Two BR Apartment - Large & Bright. Single Car Garage!,Petersburg,VA,37.1386,-77.3919
5198523116,"Great Central Location Three BR, One BA",Lynn,MA,42.4726,-70.9543
5198522956,Petersburg Luxurious 2 + 2,Petersburg,VA,37.1386,-77.3919
5198522482,"Apartment in quiet area, spacious with big kitchen",Petersburg,VA,37.1386,-77.3919
5198522191,Two BR Apartment - Comfortably surrounded by lush woodlands. Pet OK!,Ashland,VA,37.7494,-77.4726
5198521436,"Spacious Studio, One BA",Waynesboro,VA,38.0711,-78.8998
5198520915,"Two BR Apartment - No Smoking, No Pets.",Lynn,MA,42.4726,-70.9543
5198519974,Very Small Two BR !,Lynn,MA,42.4726,-70.9543
5198519790,This Apartment is a must see. Will Consider!,Lynn,MA,42.4726,-70.9543
5198519069,Apartment in prime location,Lynn,MA,42.4726,-70.9543
5198518867,"Spacious Two BR, One BA. Will Consider!",Lynn,MA,42.4726,-70.9543
5198518569,Three BR Apartment - Large & Bright,Charlottesville,VA,38.0346,-78.518
5198517718,Apartments is a 276-unit gated garden-style apartment community.,Naples,FL,26.1872,-81.763
5198517036,Two BR Apartment in Quiet Building - Wilmington,Wilmington,MA,42.5578,-71.1728
5198516132,"Spacious Two BR, Two BA",Petersburg,VA,37.2139,-77.4557
5198515488,"Lease Spacious 3+3.50. Approx 2,032 sf of Living Space!",Charlottesville,VA,38.0003,-78.4636
5198513394,"Amazing Two BR, 1.50 BA for rent",Charlottesville,VA,38.0565,-78.4959
5198513014,"Charlottesville, Two BR, Two BA for rent. Single Car Garage!",Charlottesville,VA,38.0565,-78.4959
5198512702,The Best of the Best in the City of Naples! Save Big!,Naples,FL,26.1584,-81.7343
5198511984,Berkshire Lakes. Five BR / 2. Five BA. Pool. Pet Friendly. Annual,Naples,FL,26.1584,-81.7343
5198511954,Apartment in great location. Parking Available!,Charlottesville,VA,38.0565,-78.4959
5198510848,The Best of the Best in the City of Tyngsboro! Save Big!,Tyngsboro,MA,42.6721,-71.4145
5198509462,"$7,000 / Two BR - Great Deal. MUST SEE. Parking Available!",Naples,FL,26.1888,-81.8054
5198509309,AVAILABLE FOR OFF-SEASON RENTAL. Single Car Garage!,Naples,FL,26.1888,-81.8054
5198508804,Tewksbury - ready to move in.,Tewksbury,MA,42.6008,-71.2226
5198508205,Pet Friendly 2+1.50 Apartment in Portsmouth,Portsmouth,VA,36.8681,-76.3803
5198507126,Floor Plans with Space When You Need It. Pet OK!,Portsmouth,VA,36.8681,-76.3803
5198501941,"Cozy cape in a convenient, yet secluded setting. 2 Car Garage!",Reading,MA,42.5272,-71.1094
5198487011,Apartment \ Yorktown - must see to believe.,Yorktown,VA,37.1223,-76.4484
5198486886,Two BR Apartment in Yorktown,Yorktown,VA,37.1223,-76.4484
5198486666,Two BR Apartment in Quiet Building - Lowell. Parking Available!,Lowell,MA,42.6398,-71.3184
5198486233,Super Cute! Apartment for Rent. Parking Available!,Lowell,MA,42.6398,-71.3184
5198486210,"Stafford, One BR, $1,315/mo - convenient location. Parking Available!",Stafford,VA,38.4352,-77.3813
5198485547,"$1,830/mo \ 1,537 sq. ft. - convenient location.",Lowell,MA,42.6398,-71.3184
5198485295,"Apartment only for $1,362/mo. You Can Stop Looking Now. Cat OK!",Lowell,MA,42.6398,-71.3184
5198485079,"Yorktown, Two BR, Two BA for rent",Yorktown,VA,37.1223,-76.4484
5198484893,Apartment in prime location,Lowell,MA,42.6398,-71.3184
5198484647,"Spacious Two BR, Two BA",Lowell,MA,42.6398,-71.3184
5198484453,Convenient location Two BR Two BA for rent,Lowell,MA,42.6398,-71.3184
5198484012,The Best of the Best in the City of Lowell! Save Big. Will Consider!,Lowell,MA,42.6398,-71.3184
5198483556,The Best of the Best in the City of Spotsylvania! Save Big!,Spotsylvania,VA,38.2006,-77.6854
5198483448,Spotsylvania Luxurious 1 + 1. Pet OK!,Spotsylvania,VA,38.2006,-77.6854
5198482966,"Apartment only for $1,530/mo. You Can Stop Looking Now. Pet OK!",Spotsylvania,VA,38.2006,-77.6854
5198479857,Outstanding Opportunity To Live At The Yorktown City Club,Yorktown,VA,37.1783,-76.4582
5198479164,Apartment only for $969/mo. You Can Stop Looking Now!,Yorktown,VA,37.1783,-76.4582
5198479130,"in Lowell, MA is a welcoming community.",Lowell,MA,42.6398,-71.3184
5198477807,One BR - River Rock Park Apartments in Lawrence. Pet OK!,North Andover,MA,42.6851,-71.1071
5198477103,"$1,538/mo, Apartment, One BA - in a great area.",North Andover,MA,42.6851,-71.1071
5198477022,250 CREDIT on 1st MONTH'S RENT. Parking Available!,Yorktown,VA,37.2253,-76.5236
5198476466,One BR Apartment in Quiet Building - Hampton,Hampton,VA,37.0435,-76.3397
5198475503,"$1,785/mo \ 1,026 sq. ft. \ Apartment - in a great area. Pet OK!",Methuen,MA,42.7282,-71.1802
5198473494,Super Cute! Apartment for Rent!,Fredericksburg,VA,38.2811,-77.5585
5198473208,Beautiful Methuen Apartment for rent. Offstreet parking!,Methuen,MA,42.7282,-71.1802
5198473164,The Best of the Best in the City of Hampton! Save Big!,Hampton,VA,37.0435,-76.3397
5198471900,One BR Apartment - Situated on a hillside. Single Car Garage!,Methuen,MA,42.7282,-71.1802
5198471506,One BR Apartment - For information about the gas explosion evacuations.,Lawrence,MA,42.7039,-71.1648
5198469765,"Bright Port Charlotte, Two BR, Two BA for rent. Single Car Garage!",Port Charlotte,FL,27.0233,-82.1077
5198469747,"Three BR - Apartment - $1,359/mo - come and see this one. Pet OK!",Fredericksburg,VA,38.2923,-77.4911
5198469302,Newly Updated Kitchen. Single Car Garage!,Fredericksburg,VA,38.2923,-77.4911
5198468071,Princeton Properties makes apartment living easy!,Lawrence,MA,42.7039,-71.1648
5198467574,Apartment in prime location,Lawrence,MA,42.7039,-71.1648
5198467194,"Charming One BR, One BA. Pet OK!",Hampton,VA,36.8961,-76.255
5198466689,Presenting Gulf Breeze Apartment Homes. Pet OK!,Punta Gorda,FL,26.912,-82.0497
5198465056,"3 east Blue & Grey, Right onto Lafayette. Pet OK!",Fredericksburg,VA,38.2923,-77.4911
5198463483,"$1,300/mo, Three BR, One BA - come and see this one.",Haverhill,MA,42.7742,-71.0937
5198463071,"Move-in condition, Three BR Two BA. Single Car Garage!",Hampton,VA,36.8961,-76.255
5198461988,Pet Friendly 2+1.50 Apartment in Alexandria. Parking Available!,Alexandria,VA,38.7845,-77.1252
5198455701,Beautiful Alexandria Apartment for rent,Alexandria,VA,38.7845,-77.1252
5198455581,"Apartment only for $1,750/mo. You Can Stop Looking Now!",Alexandria,VA,38.7845,-77.1252
5198454181,Three BR - Cozy Studio Apartment - All utilities included.,Haverhill,MA,42.7742,-71.0937
5198453710,"Apartment in quiet area, spacious with big kitchen. Parking Available!",Hampton,VA,37.0337,-76.3154
5198450245,"Amazing One BR, One BA for rent. Single Car Garage!",Alexandria,VA,38.8019,-77.0508
5198450139,"Apartment in quiet area, spacious with big kitchen",Alexandria,VA,38.8019,-77.0508
5198449772,This Apartment is a must see!,Alexandria,VA,38.8019,-77.0508
5198449509,Apartment for rent in Poquoson.,Poquoson,VA,37.1331,-76.3659
5198446534,"Gorgeous Hampton, Four BR, One BA",Hampton,VA,37.0074,-76.3832
5198446377,"Alexandria, prime location Two BR, Apartment. Pet OK!",Alexandria,VA,38.8019,-77.0508
5198445361,Two BR Apartment in Quiet Building - Alexandria,Alexandria,VA,38.8019,-77.0508
5198443260,Two Spacious BR in Billerica,Billerica,MA,42.5489,-71.2489
5198442780,Two BR Apartment in Billerica,Billerica,MA,42.5489,-71.2489
5198442073,This rental is a Fort Myers apartment Summerlin 2906. Pet OK!,Fort Myers,FL,26.5593,-81.9049
5198440758,"Apartment in quiet area, spacious with big kitchen. Pet OK!",Andover,MA,42.6484,-71.1615
5198440419,Three Spacious BR in Andover. Pet OK!,Andover,MA,42.6484,-71.1615
5198440161,"Newport News, Two BR, Two BA for rent",Newport News,VA,36.9886,-76.4202
5198437443,One BA - Apartment - ready to move in.,Andover,MA,42.6484,-71.1615
5198436238,Super Cute! Apartment for Rent. Parking Available!,North Fort Myers,FL,26.7048,-81.8528
5198435770,Apartment - convenient location. $650/mo,Newport News,VA,36.9886,-76.4202
5198435072,"Apartment in quiet area, spacious with big kitchen. Pet OK!",Andover,MA,42.6484,-71.1615
5198434750,One BR - Holland Apartments on the James is a newly renovated 27-unit.,Newport News,VA,36.9886,-76.4202
5198433365,One BR - The finest apartments.,Andover,MA,42.6484,-71.1615
5198433225,"Three BR, Three BA, safe neighborhood. Single Car Garage!",Newport News,VA,36.9886,-76.4202
5198432949,Fort Myers Luxurious 2 + 2,Fort Myers,FL,26.6316,-81.8362
5198431637,The Best of the Best in the City of Fort Myers! Save Big!,Fort Myers,FL,26.6316,-81.8362
5198431620,"1,450 sq. ft. $1,199/mo, Newport News City - ready to move in.",Newport News,VA,37.0739,-76.5001
5198430647,Convenient location Three BR 1.50 BA for rent. Cat OK!,Alexandria,VA,38.8199,-77.1517
5198429609,Burlington Value!,Burlington,MA,42.5085,-71.2011
5198428626,Moving is always a new beginning.,Newport News,VA,37.0198,-76.4376
5198428301,"Lease Spacious 1+1. Approx 1,058 sf of Living Space. Pet OK!",Burlington,MA,42.5085,-71.2011
5198428058,Say hello to eaves Burlington.,Burlington,MA,42.5085,-71.2011
5198427026,"Move-in condition, Two BR Two BA",Burlington,MA,42.5085,-71.2011
5198426534,"Alexandria, Two BA - ready to move in.",Alexandria,VA,38.8199,-77.1517
5198426071,Apartment in great location,Alexandria,VA,38.8199,-77.1517
5198424689,Convenient location One BR One BA for rent,Burlington,MA,42.5085,-71.2011
5198423086,"Move-in condition, Two BR Two BA. Dog OK!",Woburn,MA,42.4849,-71.1568
5198421463,Beautiful floor plan!,Fort Myers,FL,26.5103,-81.8321
5198421297,Unit still available for.,Fort Myers,FL,26.5103,-81.8321
5198419520,"Alexandria, Three BR, Two BA for rent",Alexandria,VA,38.8363,-77.128
5198418120,One BR Apartment - Large & Bright. Single Car Garage!,Woburn,MA,42.4849,-71.1568
5198417865,"$1,430/mo \ 1,225 sq. ft. - come and see this one. Single Car Garage!",Cape Coral,FL,26.6748,-81.974
5198414992,"Apartment in quiet area, spacious with big kitchen",Alexandria,VA,38.8363,-77.128
5198413451,Apartment in move in condition in Cape Coral,Cape Coral,FL,26.6748,-81.974
5198413368,This Apartment is a must see. Pet OK!,Natick,MA,42.2858,-71.3551
5198412704,One BR Apartment in Newport News,Newport News,VA,36.8961,-76.255
5198400443,Prominence Apartments Two BR Luxury Apartment Homes,Alexandria,VA,38.7224,-77.1094
5198395106,"Milford - Spacious Two BR apartment with eat-in kitchen, dishwasher.",Milford,MA,42.1492,-71.5242
5198394704,Two BR - The largest apartments on the peninsula.,Newport News,VA,37.0575,-76.4614
5198394373,One BR Apartment - With professionally managed perks and impeccably designed,Milford,MA,42.1492,-71.5242
5198393805,"Lovely Alexandria, Three BR, Two BA. Pet OK!",Alexandria,VA,38.761,-77.0959
5198392596,"$1,295 / Two BR - Great Deal. MUST SEE!",Marlborough,MA,42.3467,-71.5502
5198391089,"Enjoy the finest in Alexandria, VA apartment Vernon Apartments.",Alexandria,VA,38.761,-77.0959
5198390242,Alexandria - superb Apartment nearby fine dining,Alexandria,VA,38.761,-77.0959
5198389704,Apartment in great location,Alexandria,VA,38.8357,-77.0655
5198387305,"Lovely Alexandria, Two BR, Two BA. Parking Available!",Alexandria,VA,38.8357,-77.0655
5198380501,Hopkinton Luxurious 1 + 1,Hopkinton,MA,42.2196,-71.5315
5198378721,Del Ray Central apartment homes offer cozy main style living. Single Car Garage!,Alexandria,VA,38.8357,-77.0655
5198376728,Larrymore Acres - 2bd/Two BA 900sqft Apartment for rent,Norfolk,VA,36.9161,-76.2193
5198374449,Apartment \ One BA \ Alexandria - in a great area.,Alexandria,VA,38.8171,-77.1221
5198373439,Great 1 BR unit located on a cul-de-sac off of a dead end.,Hopedale,MA,42.1264,-71.5363
5198369207,Two BR Apartment - Our stunning community of.,Concord,MA,42.4567,-71.3727
5198367469,Classic charm comes Springs.,Bedford,MA,42.4899,-71.2762
5198367257,Classic charm comes Springs.,Bedford,MA,42.4899,-71.2762
5198367131,"$1,903/mo - Two BR - ready to move in.",Alexandria,VA,38.8171,-77.1221
5198366992,Classic charm comes Springs. Single Car Garage!,Bedford,MA,42.4899,-71.2762
5198365814,"Gorgeous Norfolk, One BR, One BA. Pet OK!",Norfolk,VA,36.8691,-76.2924
5198365382,The eco-friendly apartments for. Single Car Garage!,Bedford,MA,42.4899,-71.2762
5198361814,"Fort Myers, Great Location, One BR Apartment. Parking Available!",Fort Myers,FL,26.6285,-81.8674
5198361008,Acton Luxurious 1 + 1,Acton,MA,42.4839,-71.4453
5198360735,Convenient location One BR One BA for rent,Alexandria,VA,38.8171,-77.1221
5198360610,Three BR Apartment - Discover comfort beyond Summit.,Alexandria,VA,38.8171,-77.1221
5198360179,Pet Friendly 1+1 Apartment in Fort Myers. Parking Available!,Fort Myers,FL,26.6285,-81.8674
5198359949,"Nice 2/1 unit with ceramic tile throughout, blinds and ceiling fans.",Fort Myers,FL,26.6285,-81.8674
5198359200,"Amazing Three BR, Three BA for rent",Alexandria,VA,38.8171,-77.1221
5198358715,"Two BR, One BA, safe neighborhood",Norfolk,VA,36.8892,-76.2382
5198358397,Completely Remodeled Three BR Two BA Norview 5 points,Norfolk,VA,36.8892,-76.2382
5198357255,Prominence Apartments One BR Luxury Apartment Homes,Davenport,FL,28.3155,-81.6881
5198356292,"Gorgeous Framingham, Two BR, Two BA. Parking Available!",Framingham,MA,42.2919,-71.4269
5198356180,"Move-in condition, Two BR Two BA",Norfolk,VA,36.8892,-76.2382
5198355997,"Alexandria, Great Location, One BR Apartment.",Alexandria,VA,38.7926,-77.0831
5198354738,The Best of the Best in the City of Framingham! Save Big!,Framingham,MA,42.2919,-71.4269
5198354312,"Apartment only for $1,627/mo. You Can Stop Looking Now!",Framingham,MA,42.2919,-71.4269
5198353780,The Best of the Best in the City of Davenport! Save Big. Pet OK!,Davenport,FL,28.2515,-81.6002
5198353295,"Spacious One BR, One BA. Single Car Garage!",Alexandria,VA,38.7926,-77.0831
5198352133,"Average Rent $1,754 a month - That's a STEAL!",Alexandria,VA,38.7926,-77.0831
5198352072,"$1,215/mo - One BR - in a great area.",Davenport,FL,28.2515,-81.6002
5198351976,One BR - APARTMENT LIVING IN NORFOLK.,Norfolk,VA,36.8892,-76.2382
5198351213,One BR Apartment in Quiet Building - Alexandria,Alexandria,VA,38.7926,-77.0831
5198349272,"$1,303 / Studio - Great Deal. MUST SEE!",Alexandria,VA,38.7926,-77.0831
5198348588,"1,349 sq. ft. - ready to move in.",Norfolk,VA,36.8786,-76.262
5198348309,"Green Hill Farms, Three BR, Three BA for rent. Covered parking!",Norfolk,VA,36.8786,-76.262
5198338514,"Lovely Davenport, Three BR, Two BA",Davenport,FL,28.2515,-81.6002
5198336314,Apartment for rent in Worcester.,Worcester,MA,42.2676,-71.8079
5198328760,Beautiful Winter Haven Apartment for rent. Parking Available!,Winter Haven,FL,27.9992,-81.7502
5198323197,One BA - ready to move in.,Norfolk,VA,36.9141,-76.2882
5198321824,"$2,210/mo - Two BA - ready to move in.",Alexandria,VA,38.8282,-77.0855
5198319699,Large 1500 square feet Three BR in Norfolk withgarage,Norfolk,VA,36.9141,-76.2882
5198307474,"Amazing Two BR, Two BA for rent",Lakeland,FL,27.9682,-81.9337
5198306246,Two BR Apartment in Quiet Building - Westborough,Westborough,MA,42.2663,-71.6181
5198304843,815 sq. ft. Westborough - must see to believe.,Westborough,MA,42.2663,-71.6181
5198302094,"Great Central Location Three BR, Two BA",Lakeland,FL,28.1148,-82.013
5198300614,This unit features a great open floor plan!,Dudley,MA,42.058,-71.9117
5198299702,"Bright Webster, Three BR, One BA for rent",Webster,MA,42.0515,-71.8829
5198299067,Pet Friendly 2+1 Apartment in Arlington,Arlington,VA,38.891,-77.0816
5198299053,$950 / One BR - Great Deal. MUST SEE. Will Consider!,Webster,MA,42.0515,-71.8829
5198297208,"Norfolk, Apartment, Two BR - come and see this one.",Norfolk,VA,36.8543,-76.2135
5198293977,"Average Rent $2,487 a month - That's a STEAL!",Arlington,VA,38.891,-77.0816
5198291980,"Arlington, Great Location, Studio Apartment.",Arlington,VA,38.891,-77.0816
5198291475,"Gorgeous Lakeland, Two BR, One BA",Lakeland,FL,28.1231,-81.9872
5198285976,"Bright Arlington, One BR, One BA for rent",Arlington,VA,38.9028,-77.1289
5198285532,"Great Central Location Two BR, One BA",Lakeland,FL,28.0877,-81.9785
5198285454,Pet Friendly 2+2.50 Apartment in Shrewsbury,Shrewsbury,MA,42.2852,-71.7223
5198283742,894 sq. ft. \ Arlington \ One BR - must see to believe.,Arlington,VA,38.9028,-77.1289
5198281887,"$1,478 / One BR - Great Deal. MUST SEE!",Shrewsbury,MA,42.2852,-71.7223
5198278475,850 sq. ft. Arlington - come and see this one.,Arlington,VA,38.8431,-77.092
5198277581,This Apartment is a must see!,Arlington,VA,38.8431,-77.092
5198276177,"Average Rent $1,479 a month - That's a STEAL!",Virginia Beach,VA,36.7878,-76.0767
5198275503,The Best of the Best in the City of Lakeland! Save Big!,Lakeland,FL,28.0382,-81.9432
5198274542,Two BR Apartment - Convenient to Virginia Beach Town Center and The Tide,Virginia Beach,VA,36.7878,-76.0767
5198272812,Apartment in great location,Rutland,MA,42.3743,-71.9522
5198272141,"Virginia Beach - 3bd/Two BA 1,241sqft Apartment for rent",Virginia Beach,VA,36.6197,-76.0582
5198255568,Prominence Apartments Two BR Luxury Apartment Homes,Virginia Beach,VA,36.6197,-76.0582
5198255031,"Average Rent $1,292 a month - That's a STEAL!",Virginia Beach,VA,36.8142,-76.0225
5198254084,"Pinellas Park - Two BR - 1,182 sq. ft. - ready to move in.",Pinellas Park,FL,27.8597,-82.7061
5198251625,Super Cute! Apartment for Rent!,Millbury,MA,42.1979,-71.7696
5198250173,"Arlington, prime location Three BR, Apartment",Arlington,VA,38.8431,-77.092
5198250062,"Come home to Sawgrass Apartments in beautiful Pinellas Park, Florida!",Pinellas Park,FL,27.8378,-82.7174
5198248863,Beautiful apartment Living with condominium finishes.,Arlington,VA,38.8431,-77.092
5198245737,Two BR Apartment - Nestled along the banks of the scenic Mumford River.,Douglas,MA,42.0577,-71.755
5198243944,Situated in the heart of. Parking Available!,Pinellas Park,FL,27.8378,-82.7174
5198242228,Prominence Apartments One BR Luxury Apartment Homes. Single Car Garage!,Arlington,VA,38.8609,-77.1028
5198234284,Apartment - Two BA - ready to move in. Pet OK!,Largo,FL,27.8786,-82.8268
5198231815,One BR Apartment in Arlington. Pet OK!,Arlington,VA,38.8609,-77.1028
5198230439,Convenient location Two BR Two BA for rent,Largo,FL,27.888,-82.7536
5198229515,"Bright Harvard, One BR, One BA for rent",Harvard,MA,42.5009,-71.5758
