id,square_feet,bedrooms,bathrooms,pets_allowed
5197858410,1222,2.0,2.0,"Cats,Dogs"
5197858101,600,1.0,1.0,"Cats,Dogs"
5197853589,1892,3.0,2.0,No pets allowed
5197852393,1060,2.0,2.0,"Cats,Dogs"
5197851254,989,2.0,1.0,"Cats,Dogs"
5197849023,663,1.0,1.0,No pets allowed
5197843287,900,2.0,1.5,No pets allowed
5197834629,939,2.0,2.0,No pets allowed
5197831977,943,1.0,1.0,No pets allowed
5197831333,825,2.0,2.0,No pets allowed
5197830817,1292,2.0,2.0,"Cats,Dogs"
5197827073,1218,2.0,2.0,No pets allowed
5197815139,783,1.0,1.0,"Cats,Dogs"
5197811039,1099,2.0,2.0,"Cats,Dogs"
5197808433,1254,2.0,2.0,"Cats,Dogs"
5197805017,658,1.0,1.0,No pets allowed
5197804554,1370,3.0,2.0,"Cats,Dogs"
5197802419,792,1.0,1.0,No pets allowed
5197801779,794,1.0,1.0,No pets allowed
5197801362,1175,2.0,2.0,No pets allowed
5197799860,800,2.0,1.0,No pets allowed
5197797863,1490,2.0,3.0,No pets allowed
5197784341,735,1.0,1.0,"Cats,Dogs"
5197780317,816,1.0,1.0,No pets allowed
5197779758,1245,2.0,2.0,"Cats,Dogs"
5197760520,832,1.0,1.0,"Cats,Dogs"
5197747842,1086,2.0,2.0,No pets allowed
5197745599,593,1.0,1.0,No pets allowed
5197723503,1032,2.0,2.0,No pets allowed
5197713220,583,2.0,1.0,"Cats,Dogs"
5197710164,660,1.0,1.0,"Cats,Dogs"
5197702495,707,1.0,1.0,No pets allowed
5197702379,1080,2.0,2.0,No pets allowed
5197699414,715,1.0,1.0,"Cats,Dogs"
5197695072,956,2.0,2.0,No pets allowed
5197687864,1017,2.0,2.0,"Cats,Dogs"
5197687743,680,1.0,1.0,"Cats,Dogs"
5197686557,800,1.0,1.0,No pets allowed
5197684437,1163,2.0,2.0,No pets allowed
5197684278,665,1.0,1.0,"Cats,Dogs"
5197681985,1608,1.0,1.5,"Cats,Dogs"
5198623878,1000,2.0,2.0,"Cats,Dogs"
5198623610,815,1.0,1.0,No pets allowed
5198623159,925,2.0,1.0,"Cats,Dogs"
5198622965,710,1.0,1.0,"Cats,Dogs"
5198622160,563,1.0,1.0,No pets allowed
5198621213,633,1.0,1.0,No pets allowed
5198621084,940,2.0,1.0,No pets allowed
5198621037,813,2.0,1.0,No pets allowed
5198619480,544,1.0,1.0,"Cats,Dogs"
5198618532,1150,2.0,1.0,No pets allowed
5198617982,990,2.0,2.0,"Cats,Dogs"
5198615329,900,1.0,1.0,No pets allowed
5198613959,769,1.0,1.0,No pets allowed
5198613805,952,2.0,2.0,No pets allowed
5198613758,1060,2.0,2.0,"Cats,Dogs"
5198613122,590,1.0,1.0,No pets allowed
5198610305,1050,2.0,2.0,No pets allowed
5198608674,1000,2.0,2.0,No pets allowed
5198608553,721,1.0,1.0,No pets allowed
5198606432,1170,2.0,2.0,No pets allowed
5198605475,372,1.0,1.0,No pets allowed
5198598903,761,1.0,1.0,"Cats,Dogs"
5198598190,1070,2.0,2.0,"Cats,Dogs"
5198595276,768,2.0,1.0,No pets allowed
5198593365,1065,3.0,2.0,No pets allowed
5198593351,900,2.0,1.0,No pets allowed
5198585752,730,1.0,1.0,No pets allowed
5198582353,973,2.0,1.0,No pets allowed
5198580363,1883,3.0,2.0,No pets allowed
5198579988,775,1.0,1.0,"Cats,Dogs"
5198579039,1848,3.0,2.0,"Cats,Dogs"
5198576343,688,1.0,1.0,No pets allowed
5198575610,479,1.0,1.0,"Cats,Dogs"
5198575403,1113,2.0,2.0,No pets allowed
5198575183,1320,3.0,2.0,No pets allowed
5198575145,833,1.0,1.0,No pets allowed
5198574999,1045,3.0,2.0,No pets allowed
5198573162,1060,2.0,2.0,No pets allowed
5198572830,1060,2.0,2.0,"Cats,Dogs"
5198572583,973,2.0,1.0,No pets allowed
5198571504,971,2.0,1.5,"Cats,Dogs"
5198571333,622,1.0,1.0,No pets allowed
5198570154,1088,2.0,1.5,No pets allowed
5198569782,950,2.0,1.5,No pets allowed
5198568188,604,1.0,1.0,"Cats,Dogs"
5198566128,850,2.0,1.0,Cats
5198565531,1385,2.0,2.0,No pets allowed
5198564155,1600,3.0,1.0,No pets allowed
5198563987,920,2.0,1.5,"Cats,Dogs"
5198563434,1600,3.0,2.0,No pets allowed
5198563363,703,1.0,1.0,"Cats,Dogs"
5198561801,1085,3.0,1.5,No pets allowed
5198561488,1240,2.0,2.0,No pets allowed
5198560863,1107,2.0,2.0,No pets allowed
5198560409,1340,3.0,2.0,No pets allowed
5198557546,900,1.0,1.0,No pets allowed
5198557373,696,1.0,1.0,No pets allowed
5198556750,1200,3.0,1.5,No pets allowed
5198555534,696,1.0,1.0,No pets allowed
5198555078,956,2.0,2.0,"Cats,Dogs"
5198554741,756,2.0,1.0,No pets allowed
5198554519,2900,3.0,2.0,"Cats,Dogs"
5198552109,1050,3.0,2.0,"Cats,Dogs"
5198552057,750,2.0,1.0,"Cats,Dogs"
5198551994,756,1.0,1.0,No pets allowed
5198539046,700,1.0,1.0,No pets allowed
5198534081,713,1.0,1.0,"Cats,Dogs"
5198533526,896,2.0,2.0,No pets allowed
5198532311,686,1.0,1.0,No pets allowed
5198531954,925,2.0,2.0,No pets allowed
5198531897,1082,2.0,2.0,"Cats,Dogs"
5198531577,790,1.0,1.0,No pets allowed
5198531461,1127,2.0,2.0,"Cats,Dogs"
5198531168,1849,3.0,2.5,No pets allowed
5198530036,592,1.0,1.0,No pets allowed
5198529988,782,2.0,1.0,"Cats,Dogs"
5198529397,672,1.0,1.0,"Cats,Dogs"
5198527796,1196,2.0,2.0,"Cats,Dogs"
5198527365,1131,2.0,1.0,No pets allowed
5198527195,924,2.0,2.0,"Cats,Dogs"
5198526783,1308,2.0,1.0,No pets allowed
5198525895,1185,2.0,2.0,"Cats,Dogs"
5198525324,1153,2.0,2.0,"Cats,Dogs"
5198525145,900,1.0,1.0,No pets allowed
5198525024,1060,2.0,2.0,"Cats,Dogs"
5198525011,868,1.0,1.0,"Cats,Dogs"
5198524998,1056,2.0,2.0,"Cats,Dogs"
5198524701,1154,2.0,2.0,"Cats,Dogs"
5198523408,868,1.0,1.0,"Cats,Dogs"
5198522452,773,2.0,2.0,"Cats,Dogs"
5198522426,1475,2.0,2.0,No pets allowed
5198521914,1154,2.0,2.0,"Cats,Dogs"
5198519841,1098,3.0,2.0,No pets allowed
5198519797,1069,2.0,2.0,No pets allowed
5198518614,1150,2.0,1.0,No pets allowed
5198518235,1280,2.0,2.0,No pets allowed
5198518210,667,2.0,1.0,"Cats,Dogs"
5198517143,935,2.0,1.0,Cats
5198516099,1154,2.0,2.0,No pets allowed
5198515832,1264,3.0,2.0,No pets allowed
5198515412,600,1.0,1.0,No pets allowed
5198515058,1080,2.0,2.0,"Cats,Dogs"
5198513831,1100,2.0,1.5,No pets allowed
5198513073,811,1.0,1.0,"Cats,Dogs"
5198512969,751,1.0,1.0,"Cats,Dogs"
5198512679,1049,2.0,2.0,No pets allowed
5198511915,1042,2.0,2.0,No pets allowed
5198511736,1202,2.0,2.0,No pets allowed
5198510318,1257,2.0,2.0,No pets allowed
5198509019,1000,3.0,1.0,No pets allowed
5198506274,870,1.0,1.5,"Cats,Dogs"
5198499270,1798,3.0,2.5,No pets allowed
5198491166,1053,2.0,1.0,No pets allowed
5198487162,978,2.0,2.0,No pets allowed
5198486920,1370,2.0,2.0,No pets allowed
5198486519,1353,3.0,2.0,"Cats,Dogs"
5198485200,928,2.0,2.0,No pets allowed
5198484906,1118,2.0,1.5,"Cats,Dogs"
5198484725,1114,2.0,2.0,No pets allowed
5198484243,1000,2.0,1.0,No pets allowed
5198483708,991,2.0,2.0,"Cats,Dogs"
5198483038,1400,3.0,2.0,"Cats,Dogs"
5198482982,736,2.0,1.0,"Cats,Dogs"
5198482442,1193,2.0,2.0,No pets allowed
5198481069,900,2.0,2.0,No pets allowed
5198480757,750,2.0,1.0,No pets allowed
5198480252,1062,2.0,1.5,No pets allowed
5198480227,863,2.0,1.0,No pets allowed
5198478585,1000,1.0,1.0,Cats
5198478308,1056,3.0,2.0,"Cats,Dogs"
5198476509,1514,3.0,2.0,"Cats,Dogs"
5198476380,1072,2.0,2.0,No pets allowed
5198471593,671,1.0,1.0,"Cats,Dogs"
5198471302,718,1.0,1.0,No pets allowed
5198469959,894,2.0,2.0,"Cats,Dogs"
5198469897,1020,2.0,2.0,"Cats,Dogs"
5198467522,1082,2.0,2.0,No pets allowed
5198467064,1157,2.0,2.0,"Cats,Dogs"
5198465315,1164,3.0,2.0,No pets allowed
5198460680,743,2.0,2.0,No pets allowed
5198459773,1100,2.0,1.5,No pets allowed
5198457781,1164,2.0,2.0,No pets allowed
5198454348,900,2.0,1.5,No pets allowed
5198448577,1917,2.0,2.5,No pets allowed
5198448110,1098,2.0,2.0,"Cats,Dogs"
5198446980,797,1.0,1.5,"Cats,Dogs"
5198444946,791,1.0,1.0,No pets allowed
5198444654,691,2.0,1.0,No pets allowed
5198444558,600,1.0,1.0,No pets allowed
5198443690,1916,2.0,2.0,No pets allowed
5198443129,1079,2.0,2.0,No pets allowed
5198442912,705,1.0,1.0,"Cats,Dogs"
5198442223,841,1.0,1.0,No pets allowed
5198438082,909,2.0,1.0,No pets allowed
5198435925,801,1.0,1.0,No pets allowed
5198434420,2175,2.0,1.0,No pets allowed
5198433409,848,2.0,2.0,"Cats,Dogs"
5198432911,948,2.0,2.0,No pets allowed
5198432194,841,1.0,1.0,No pets allowed
5198429704,875,1.0,1.0,No pets allowed
5198429626,1082,2.0,2.0,"Cats,Dogs"
5198425337,729,1.0,1.0,No pets allowed
5198424555,1376,3.0,2.0,No pets allowed
5198424398,1186,2.0,1.0,No pets allowed
5198420764,2234,3.0,2.5,No pets allowed
5198418720,1454,2.0,2.0,No pets allowed
5198418540,1699,4.0,2.5,"Cats,Dogs"
5198417923,850,2.0,1.0,No pets allowed
5198416356,1872,2.0,1.0,No pets allowed
5198416350,1333,1.0,1.0,No pets allowed
5198413826,707,1.0,1.0,No pets allowed
5198413038,796,1.0,1.0,No pets allowed
5198412372,700,1.0,1.0,"Cats,Dogs"
5198411941,717,1.0,1.0,No pets allowed
5198399288,600,1.0,1.0,No pets allowed
5198389366,661,1.0,1.0,No pets allowed
5198388994,905,2.0,1.0,"Cats,Dogs"
5198387472,1371,3.0,2.0,"Cats,Dogs"
5198386027,1167,2.0,2.0,No pets allowed
5198385309,661,1.0,1.0,No pets allowed
5198384070,800,1.0,1.0,"Cats,Dogs"
5198380653,1125,2.0,2.0,"Cats,Dogs"
5198380203,594,1.0,1.0,No pets allowed
5198378141,787,2.0,2.5,No pets allowed
5198377887,951,2.0,2.0,"Cats,Dogs"
5198377838,633,1.0,1.0,No pets allowed
5198371980,917,1.0,1.0,"Cats,Dogs"
5198370451,1185,2.0,2.0,No pets allowed
5198363842,1412,3.0,2.0,"Cats,Dogs"
5198363297,533,2.0,1.0,"Cats,Dogs"
5198360851,1250,2.0,2.0,No pets allowed
5198359987,850,2.0,1.0,"Cats,Dogs"
5198359525,875,2.0,1.0,No pets allowed
5198359154,980,1.0,1.5,No pets allowed
5198358887,2030,3.0,3.5,No pets allowed
5198356609,877,1.0,1.0,"Cats,Dogs"
5198354025,1082,2.0,2.0,No pets allowed
5198353215,750,1.0,1.0,No pets allowed
5198350448,761,1.0,1.0,"Cats,Dogs"
5198350253,765,1.0,1.0,No pets allowed
5198348230,1098,2.0,2.0,No pets allowed
5198348076,816,2.0,1.0,No pets allowed
5198347195,996,2.0,1.0,No pets allowed
5198342279,1057,2.0,2.0,No pets allowed
5198341354,1050,4.0,1.0,No pets allowed
5198339614,1320,3.0,2.0,"Cats,Dogs"
5198337254,576,1.0,1.0,No pets allowed
5198334129,783,1.0,1.0,No pets allowed
5198329830,676,1.0,1.0,"Cats,Dogs"
5198329058,1268,2.0,2.0,No pets allowed
5198325766,1236,2.0,2.0,No pets allowed
5198322350,761,1.0,1.0,"Cats,Dogs"
5198319170,1046,2.0,2.0,"Cats,Dogs"
5198316020,868,2.0,2.0,No pets allowed
5198315965,770,2.0,1.0,No pets allowed
5198315500,720,1.0,1.0,No pets allowed
5198315114,1561,2.0,2.5,"Cats,Dogs"
5198314726,1506,3.0,2.0,No pets allowed
5198314372,777,1.0,1.0,"Cats,Dogs"
5198311918,1131,2.0,2.0,"Cats,Dogs"
5198307663,2000,2.0,1.0,No pets allowed
5198302005,1050,2.0,1.0,"Cats,Dogs"
5198299268,800,1.0,1.0,No pets allowed
5198297430,942,2.0,2.0,No pets allowed
5198291917,1043,2.0,2.0,No pets allowed
5198284654,810,2.0,1.0,No pets allowed
5198284640,1253,2.0,2.0,"Cats,Dogs"
5198283356,828,1.0,1.0,No pets allowed
5198283346,895,1.0,1.0,No pets allowed
5198272999,1041,2.0,2.0,"Cats,Dogs"
5198266287,852,1.0,1.0,No pets allowed
5198259383,755,2.0,1.0,"Cats,Dogs"
5198256347,787,2.0,1.0,"Cats,Dogs"
5198253302,1089,2.0,2.0,No pets allowed
5198249809,1327,2.0,2.0,No pets allowed
5198243728,1000,2.0,2.0,"Cats,Dogs"
5198240619,592,1.0,1.0,No pets allowed
5198232949,536,1.0,1.0,"Cats,Dogs"
5198229319,1305,2.0,2.0,No pets allowed
5198227066,925,2.0,2.0,No pets allowed
5198226540,1051,2.0,1.0,No pets allowed
5198216763,750,1.0,1.0,"Cats,Dogs"
5198215829,840,2.0,1.0,No pets allowed
5198214397,888,2.0,1.0,No pets allowed
5198209312,1215,2.0,2.0,No pets allowed
5198193173,686,1.0,1.0,No pets allowed
5198185681,515,1.0,1.0,No pets allowed
5198182005,1701,3.0,2.0,"Cats,Dogs"
5198180373,800,2.0,1.0,No pets allowed
5198179305,750,1.0,1.0,"Cats,Dogs"
5198175338,944,1.0,1.0,"Cats,Dogs"
5198167397,532,2.0,1.0,No pets allowed
5198167279,672,2.0,1.0,No pets allowed
5198162879,710,1.0,1.0,No pets allowed
5198161771,700,1.0,1.0,No pets allowed
5198158973,710,1.0,1.0,No pets allowed
5198150615,784,1.0,1.0,"Cats,Dogs"
5198148498,926,1.0,1.0,No pets allowed
5198147827,525,1.0,1.0,No pets allowed
5198144811,1042,2.0,2.0,No pets allowed
5198142931,1161,2.0,2.0,No pets allowed
5198141788,1192,3.0,2.0,No pets allowed
5198138283,784,1.0,1.0,"Cats,Dogs"
5198131650,896,2.0,1.0,No pets allowed
5198126957,665,1.0,1.0,"Cats,Dogs"
5198126345,1140,2.0,2.0,No pets allowed
5198123975,752,1.0,1.0,No pets allowed
5198122486,962,2.0,2.0,"Cats,Dogs"
5198119144,885,1.0,1.0,No pets allowed
5198116816,670,1.0,1.0,No pets allowed
5198112898,863,1.0,1.0,"Cats,Dogs"
5198111711,595,2.0,1.0,"Cats,Dogs"
5198109804,1192,2.0,2.0,No pets allowed
5198109698,834,1.0,1.0,No pets allowed
5198109166,1376,3.0,2.0,"Cats,Dogs"
5198108581,970,1.0,1.0,"Cats,Dogs"
5198107387,1100,2.0,2.0,No pets allowed
5198096891,966,2.0,2.0,"Cats,Dogs"
5198094966,653,1.0,1.0,"Cats,Dogs"
5198094668,1255,2.0,2.0,No pets allowed
5198094486,1307,2.0,2.0,No pets allowed
5198094351,713,1.0,1.0,Cats
5198093521,826,1.0,1.0,"Cats,Dogs"
5198091835,951,1.0,1.0,Cats
5198091694,515,2.0,1.0,"Cats,Dogs"
5198088452,1209,2.0,2.0,Cats
5198087057,810,1.0,1.0,"Cats,Dogs"
5198084268,868,1.0,1.0,No pets allowed
5198078034,699,1.0,1.0,No pets allowed
5198076400,830,1.0,1.0,No pets allowed
5198073168,817,2.0,1.0,No pets allowed
5198070344,1101,2.0,2.0,"Cats,Dogs"
5198069729,1104,2.0,1.0,No pets allowed
5198063906,815,1.0,1.0,No pets allowed
5198059218,847,1.0,1.0,"Cats,Dogs"
5198054598,950,2.0,1.0,"Cats,Dogs"
5198044461,950,1.0,1.0,No pets allowed
5198035699,1059,2.0,2.0,"Cats,Dogs"
5198030824,1246,2.0,2.0,"Cats,Dogs"
5198019802,1132,2.0,1.5,"Cats,Dogs"
5198014672,1078,2.0,2.0,"Cats,Dogs"
5198006571,944,2.0,1.5,"Cats,Dogs"
5198003111,1380,2.0,2.0,No pets allowed
5197997165,1048,2.0,2.0,"Cats,Dogs"
5197996941,728,1.0,1.0,No pets allowed
5197994309,2088,3.0,3.5,No pets allowed
5197994177,713,1.0,1.0,"Cats,Dogs"
5197990131,842,1.0,1.0,No pets allowed
5197988937,636,1.0,1.0,No pets allowed
5197988651,755,2.0,2.0,"Cats,Dogs"
5197986556,1032,3.0,2.0,"Cats,Dogs"
5197983289,1150,2.0,2.0,"Cats,Dogs"
5197980763,1050,2.0,2.0,"Cats,Dogs"
5197975794,1190,2.0,2.0,"Cats,Dogs"
5197975224,400,1.0,1.0,No pets allowed
5197972397,791,1.0,1.0,No pets allowed
5197969264,1044,2.0,2.0,No pets allowed
5197966728,851,2.0,2.0,"Cats,Dogs"
5197954696,834,1.0,1.0,No pets allowed
5197949104,1063,2.0,2.0,"Cats,Dogs"
5197945744,700,1.0,1.0,No pets allowed
5197943089,1167,2.0,2.0,"Cats,Dogs"
5197938609,735,1.0,1.0,No pets allowed
5197937168,628,2.0,1.0,"Cats,Dogs"
5197933345,761,1.0,1.0,"Cats,Dogs"
5197929225,1024,2.0,2.0,"Cats,Dogs"
5197926924,613,1.0,1.0,No pets allowed
5197924487,668,1.0,1.0,No pets allowed
5197915211,670,1.0,1.0,No pets allowed
5197913669,834,1.0,1.0,"Cats,Dogs"
5197913061,765,1.0,1.0,No pets allowed
5197912435,1127,2.0,2.0,"Cats,Dogs"
5197911569,776,1.0,1.0,No pets allowed
5197910775,1026,2.0,2.0,No pets allowed
5197909751,844,1.0,1.0,"Cats,Dogs"
5197909285,641,1.0,1.0,No pets allowed
5197907769,776,1.0,1.0,No pets allowed
5197906534,1417,2.0,2.0,No pets allowed
5197904524,1138,2.0,2.0,No pets allowed
5197903506,764,1.0,1.0,No pets allowed
5197903005,1122,2.0,2.0,"Cats,Dogs"
5197901619,783,2.0,2.0,"Cats,Dogs"
5197896793,742,2.0,1.0,No pets allowed
5197896096,1370,2.0,2.0,No pets allowed
5197894965,1221,2.0,2.0,No pets allowed
5197894674,1221,2.0,2.0,"Cats,Dogs"
5197893280,1140,3.0,1.5,No pets allowed
5197893121,776,1.0,1.0,No pets allowed
5197892404,1161,2.0,2.0,No pets allowed
5197891723,797,1.0,1.0,"Cats,Dogs"
5197891591,903,2.0,2.0,No pets allowed
5197887112,1176,2.0,2.0,"Cats,Dogs"
5197884980,860,1.0,1.0,No pets allowed
5197883600,1358,3.0,2.0,"Cats,Dogs"
5197883251,1208,2.0,2.0,No pets allowed
5197882114,1075,2.0,2.0,"Cats,Dogs"
5197876154,713,1.0,1.0,"Cats,Dogs"
5197866697,903,2.0,2.0,No pets allowed
5197866534,692,1.0,1.0,"Cats,Dogs"
5197863792,810,2.0,2.0,No pets allowed
5197861444,926,2.0,2.0,"Cats,Dogs"
5197860501,471,1.0,1.0,"Cats,Dogs"
5197858748,545,2.0,1.0,"Cats,Dogs"
5197855896,995,2.0,2.0,"Cats,Dogs"
5197855638,1119,2.0,2.0,"Cats,Dogs"
5197853911,1000,2.0,2.0,"Cats,Dogs"
5197833547,825,2.0,1.0,"Cats,Dogs"
5197832799,830,1.0,1.0,No pets allowed
5197832295,853,1.0,1.0,No pets allowed
5197830444,1356,3.0,2.0,"Cats,Dogs"
5197825295,1105,2.0,2.0,No pets allowed
5197810111,1091,2.0,1.5,"Cats,Dogs"
5197796413,1273,2.0,2.0,No pets allowed
5197779090,1080,3.0,2.0,"Cats,Dogs"
5197778793,988,2.0,2.0,No pets allowed
5197772253,949,2.0,2.0,No pets allowed
5197771088,1113,2.0,2.0,No pets allowed
5197760351,1062,2.0,2.0,"Cats,Dogs"
5197760127,934,2.0,2.0,"Cats,Dogs"
5197753038,727,1.0,1.0,"Cats,Dogs"
5197751073,712,1.0,1.0,No pets allowed
5197735125,1001,1.0,1.0,No pets allowed
5197717479,889,1.0,1.0,No pets allowed
5197694788,956,2.0,2.0,No pets allowed
5197694195,802,1.0,1.0,"Cats,Dogs"
5198623434,1027,2.0,2.0,"Cats,Dogs"
5198622850,935,2.0,2.0,"Cats,Dogs"
5198621890,950,2.0,2.0,"Cats,Dogs"
5198621334,600,1.0,1.0,"Cats,Dogs"
5198620980,600,1.0,1.0,"Cats,Dogs"
5198618374,754,1.0,1.0,No pets allowed
5198618116,1320,2.0,1.0,No pets allowed
5198617457,750,2.0,1.0,No pets allowed
5198615570,1007,2.0,2.0,No pets allowed
5198615532,1268,3.0,1.0,No pets allowed
5198614229,1405,3.0,2.0,No pets allowed
5198612646,1775,2.0,2.0,No pets allowed
5198611907,536,1.0,1.0,No pets allowed
5198611482,1023,2.0,2.0,No pets allowed
5198611469,1978,2.0,2.0,No pets allowed
5198610785,957,2.0,2.0,No pets allowed
5198610641,1022,2.0,2.0,No pets allowed
5198609514,826,1.0,1.0,No pets allowed
5198608928,629,1.0,1.0,No pets allowed
5198608535,800,2.0,2.0,No pets allowed
5198608262,820,1.0,1.0,No pets allowed
5198606516,900,3.0,1.0,No pets allowed
5198605147,790,1.0,1.0,No pets allowed
5198604648,813,1.0,1.0,No pets allowed
5198604513,564,1.0,1.0,"Cats,Dogs"
5198602622,533,1.0,1.0,No pets allowed
5198597334,998,2.0,2.0,No pets allowed
5198596355,1000,2.0,2.0,No pets allowed
5198591748,662,1.0,1.0,"Cats,Dogs"
5198588972,3021,4.0,3.0,No pets allowed
5198586692,759,1.0,1.0,"Cats,Dogs"
5198577614,1025,3.0,1.0,No pets allowed
5198577519,742,1.0,1.0,"Cats,Dogs"
5198576194,1674,2.0,2.5,No pets allowed
5198576160,1500,3.0,1.5,No pets allowed
5198574929,1040,2.0,2.0,"Cats,Dogs"
5198574634,809,1.0,1.0,No pets allowed
5198573302,1120,3.0,2.0,No pets allowed
5198572892,1125,3.0,1.0,No pets allowed
5198572782,768,1.0,1.0,No pets allowed
5198572777,833,1.0,1.0,No pets allowed
5198572648,950,2.0,1.5,No pets allowed
5198572627,1141,2.0,2.0,No pets allowed
5198572537,1417,2.0,2.0,No pets allowed
5198571495,1045,3.0,2.0,No pets allowed
5198570840,1000,4.0,1.0,No pets allowed
5198570738,580,1.0,1.0,"Cats,Dogs"
5198569652,1200,3.0,2.0,No pets allowed
5198569223,1159,2.0,2.0,"Cats,Dogs"
5198567566,641,1.0,1.0,No pets allowed
5198566788,474,1.0,1.0,"Cats,Dogs"
5198565360,834,2.0,2.0,"Cats,Dogs"
5198565346,1234,2.0,2.0,"Cats,Dogs"
5198564451,954,2.0,1.0,"Cats,Dogs"
5198563890,821,1.0,1.0,"Cats,Dogs"
5198563584,1140,3.0,2.0,No pets allowed
5198563039,1370,2.0,2.0,No pets allowed
5198561381,1334,2.0,1.0,No pets allowed
5198558855,756,2.0,1.0,No pets allowed
5198558690,1272,3.0,1.5,No pets allowed
5198557877,564,1.0,1.0,No pets allowed
5198555178,1117,2.0,2.0,No pets allowed
5198554849,1117,2.0,2.0,No pets allowed
5198554120,1267,2.0,2.0,No pets allowed
5198553467,1715,3.0,2.5,No pets allowed
5198552597,1100,2.0,1.0,No pets allowed
5198548544,1245,2.0,2.0,No pets allowed
5198540921,1022,2.0,2.0,"Cats,Dogs"
5198537556,716,2.0,1.5,No pets allowed
5198535140,1019,2.0,2.0,"Cats,Dogs"
5198534023,643,1.0,1.0,"Cats,Dogs"
5198532811,1000,1.0,1.0,No pets allowed
5198532396,2420,3.0,2.0,No pets allowed
5198531276,1377,3.0,2.0,No pets allowed
5198531241,966,2.0,1.5,No pets allowed
5198529905,1570,2.0,2.0,No pets allowed
5198528415,584,1.0,1.0,"Cats,Dogs"
5198528236,1269,2.0,2.0,"Cats,Dogs"
5198528224,714,1.0,1.0,"Cats,Dogs"
5198527834,1314,3.0,1.0,"Cats,Dogs"
5198526692,1464,3.0,2.0,"Cats,Dogs"
5198526625,1521,2.0,2.0,No pets allowed
5198526393,704,1.0,1.0,"Cats,Dogs"
5198526072,1381,2.0,2.0,"Cats,Dogs"
5198525924,1196,2.0,2.0,"Cats,Dogs"
5198525439,1272,2.0,2.0,No pets allowed
5198524375,669,1.0,1.0,"Cats,Dogs"
5198523383,802,1.0,1.0,"Cats,Dogs"
5198523227,850,1.0,1.0,No pets allowed
5198523204,1342,2.0,2.0,No pets allowed
5198523066,1540,2.0,2.0,No pets allowed
5198522823,1464,3.0,2.0,"Cats,Dogs"
5198521872,700,2.0,1.0,No pets allowed
5198521852,1475,3.0,2.0,No pets allowed
5198520269,1098,2.0,2.0,"Cats,Dogs"
5198520203,917,3.0,2.0,No pets allowed
5198519154,1120,2.0,2.0,No pets allowed
5198518609,678,1.0,1.0,No pets allowed
5198518592,950,2.0,1.0,No pets allowed
5198517842,1074,2.0,1.0,"Cats,Dogs"
5198516300,2686,4.0,3.0,No pets allowed
5198516282,1053,2.0,2.0,No pets allowed
5198514219,1008,2.0,2.0,No pets allowed
5198513616,797,1.0,1.0,No pets allowed
5198512512,1066,2.0,2.0,No pets allowed
5198510853,795,2.0,1.0,"Cats,Dogs"
5198510344,1862,3.0,2.0,No pets allowed
5198508589,1137,2.0,2.0,"Cats,Dogs"
5198508308,650,1.0,1.0,"Cats,Dogs"
5198501708,1080,2.0,2.0,No pets allowed
5198488702,850,2.0,1.0,No pets allowed
5198487931,1079,2.0,2.0,No pets allowed
5198485940,1024,2.0,2.0,No pets allowed
5198482609,829,1.0,1.0,No pets allowed
5198482560,997,1.0,1.0,No pets allowed
5198481280,825,2.0,2.0,No pets allowed
5198479653,1260,2.0,1.5,No pets allowed
5198477532,1350,3.0,2.0,No pets allowed
5198473884,1100,2.0,2.0,No pets allowed
5198473532,725,2.0,1.0,No pets allowed
5198469587,1190,2.0,2.0,"Cats,Dogs"
5198468412,868,2.0,1.0,"Cats,Dogs"
5198468312,886,2.0,1.0,"Cats,Dogs"
5198467189,995,1.0,1.0,"Cats,Dogs"
5198467003,1300,3.0,1.5,"Cats,Dogs"
5198466501,944,2.0,2.0,"Cats,Dogs"
5198466463,1265,3.0,1.0,No pets allowed
5198465969,1365,2.0,2.0,"Cats,Dogs"
5198465038,1445,3.0,2.5,No pets allowed
5198464007,863,1.0,1.0,No pets allowed
5198463781,1200,3.0,1.0,"Cats,Dogs"
5198463064,900,3.0,1.0,No pets allowed
5198460640,850,2.0,1.0,No pets allowed
5198453166,1400,2.0,1.0,No pets allowed
5198451554,992,2.0,2.0,"Cats,Dogs"
5198450371,1134,2.0,2.0,No pets allowed
5198449956,850,2.0,1.0,"Cats,Dogs"
5198448396,684,1.0,1.0,No pets allowed
5198446607,791,2.0,2.0,"Cats,Dogs"
5198445599,478,1.0,1.0,"Cats,Dogs"
5198445202,741,2.0,1.0,No pets allowed
5198443377,1365,3.0,2.0,No pets allowed
5198443212,595,1.0,1.0,"Cats,Dogs"
5198441968,735,1.0,1.0,No pets allowed
5198441540,1189,2.0,2.0,No pets allowed
5198440115,1260,2.0,2.0,"Cats,Dogs"
5198439034,1371,3.0,2.0,No pets allowed
5198434642,881,2.0,2.0,"Cats,Dogs"
5198432996,1125,3.0,2.0,No pets allowed
5198429029,1132,2.0,2.0,No pets allowed
5198427267,1058,1.0,1.0,No pets allowed
5198426912,1025,2.0,2.0,No pets allowed
5198423397,1379,2.0,2.0,No pets allowed
5198422085,1202,2.0,2.0,"Cats,Dogs"
5198420826,1415,2.0,2.0,No pets allowed
5198416594,1166,2.0,2.0,No pets allowed
5198415673,820,2.0,1.0,No pets allowed
