id,price_display,price_type
5508881873,"$3,004",Monthly
5508881778,"$2,965",Monthly
5508881596,"$1,691",Monthly
5508881572,"$1,449",Monthly
5508881316,"$1,680",Monthly
5508880871,"$1,746",Monthly
5508880753,"$1,626",Monthly
5508880599,$720,Monthly
5508880484,"$2,096",Monthly
5508880290,"$4,518",Monthly
5508880154,"$1,723",Monthly
5508879384,$859,Monthly
5508879222,"$1,850",Monthly
5508879217,"$2,799",Monthly
5508879115,"$3,500",Monthly
5508879063,"$1,405",Monthly
5508878918,"$2,415",Monthly
5508878811,"$2,124",Monthly
5508878517,"$4,298",Monthly
5508878298,"$2,212",Monthly
5508878085,$949,Monthly
5508878025,"$1,627",Monthly
5508877787,"$1,710",Monthly
5508877424,$847,Monthly
5508877350,"$1,695",Monthly
5508877235,"$2,017",Monthly
5508877208,"$1,979",Monthly
5508876982,"$1,690",Monthly
5508876845,$881,Monthly
5508876826,"$1,062",Monthly
5508876793,"$2,344",Monthly
5508876710,"$1,335",Monthly
5508876665,"$1,520",Monthly
5508876553,$976,Monthly
5508876455,"$2,023",Monthly
5508876449,"$1,715",Monthly
5508876400,"$2,300",Monthly
5508876239,$907,Monthly
5508876182,$753,Monthly
5508876073,$859,Monthly
5508875887,"$2,685",Monthly
5508875606,"$1,150",Monthly
5508875349,$755,Monthly
5508875283,$919,Monthly
5508875245,"$1,064",Monthly
5508875070,"$2,340",Monthly
5508875064,"$1,775",Monthly
5508874616,"$1,532",Monthly
5508874474,$755,Monthly
5508874259,"$2,502",Monthly
5508874152,"$2,150",Monthly
5508873657,"$1,200",Monthly
5508873525,"$1,485",Monthly
5508872950,$900,Monthly
5508872689,"$1,080",Monthly
5508872557,"$1,225",Monthly
5508872485,"$1,802",Monthly
5508872379,"$1,148",Monthly
5508872340,"$1,782",Monthly
5508872303,"$1,325",Monthly
5508872193,$610,Monthly
5508872181,"$1,330",Monthly
5508872164,"$1,617",Monthly
5508872109,"$1,070",Monthly
5508872098,"$3,099",Monthly
5508871879,$970,Monthly
5508871763,"$1,135",Monthly
5508871150,"$3,070",Monthly
5508871116,"$2,700",Monthly
5508870694,$899,Monthly
5508870042,"$2,267",Monthly
5508869985,"$1,790",Monthly
5508869981,"$1,320",Monthly
5508869617,"$1,794",Monthly
5508869557,$832,Monthly
5508869215,"$1,527",Monthly
5508869069,$875,Monthly
5508869023,"$1,121",Monthly
5508868737,"$1,195",Monthly
5508868443,"$1,549",Monthly
5508868428,"$1,080",Monthly
5508868414,"$1,155",Monthly
5508868388,$900,Monthly
5508868385,"$1,435",Monthly
5508868319,"$1,200",Monthly
5508868316,"$1,455",Monthly
5508868173,$825,Monthly
5508868077,"$2,275",Monthly
5508867773,"$2,067",Monthly
5508867602,"$1,350",Monthly
5508867435,$964,Monthly
5508867322,"$1,167",Monthly
5508867281,"$1,250",Monthly
5508867194,"$1,455",Monthly
5508867147,"$1,076",Monthly
5508867079,$929,Monthly
5508866867,"$1,077",Monthly
5508866640,"$2,200",Monthly
5508866574,"$1,509",Monthly
5508866551,"$1,083",Monthly
5508866003,"$1,428",Monthly
5508865995,"$2,000",Monthly
5508865826,"$1,750",Monthly
5508865089,"$1,450",Monthly
5508864994,$959,Monthly
5508864987,"$1,750",Monthly
5508864297,$825,Monthly
5508863688,$900,Monthly
5508863588,"$1,104",Monthly
5508863505,"$1,406",Monthly
5508863458,"$2,257",Monthly
5508862924,"$1,400",Monthly
5508862886,"$1,144",Monthly
5508862813,"$1,094",Monthly
5508862805,$875,Monthly
5508862653,$800,Monthly
5508862493,"$1,079",Monthly
5508862368,"$1,843",Monthly
5508862314,$945,Monthly
5508862085,"$1,920",Monthly
5508861591,"$1,625",Monthly
5508861402,"$1,941",Monthly
5508861363,"$1,576",Monthly
5508861047,"$1,750",Monthly
5508860891,"$2,309",Monthly
5508860853,"$2,072",Monthly
5508860442,$825,Monthly
5508860407,"$1,715",Monthly
5508860103,"$1,575",Monthly
5508860020,"$1,995",Monthly
5508859811,"$1,662",Monthly
5508859806,$920,Monthly
5508859683,"$1,482",Monthly
5508859437,$904,Monthly
5508859281,"$2,287",Monthly
5508859221,"$1,544",Monthly
5508859213,"$1,145",Monthly
5508859204,"$1,920",Monthly
5508857885,"$1,328",Monthly
5508857798,"$1,249",Monthly
5508857708,"$1,219",Monthly
5508857289,"$1,730",Monthly
5508856954,"$1,600",Monthly
5508856871,$975,Monthly
5508856828,"$1,650",Monthly
5508856746,"$1,486",Monthly
5508856727,"$2,070",Monthly
5508856691,"$1,761",Monthly
5508856456,"$2,045",Monthly
5508856409,"$1,539",Monthly
5508856366,"$1,411",Monthly
5508856356,"$1,289",Monthly
5508856135,"$1,544",Monthly
5508855914,"$1,090",Monthly
5508855860,"$2,475",Monthly
5508855789,"$1,398",Monthly
5508855491,$805,Monthly
5508855484,"$1,875",Monthly
5508855308,"$1,559",Monthly
5508855229,"$1,416",Monthly
5508855190,"$1,610",Monthly
5508855043,$730,Monthly
5508855016,"$1,595",Monthly
5508854818,"$1,481",Monthly
5508854800,"$1,718",Monthly
5508854690,$895,Monthly
5508854595,"$1,729",Monthly
5508854553,"$1,150",Monthly
5508854113,"$1,375",Monthly
5508853925,$920,Monthly
5508853591,"$1,400",Monthly
5508853401,"$1,700",Monthly
5508853243,"$1,034",Monthly
5508853088,"$1,550",Monthly
5508853082,"$1,486",Monthly
5508852970,"$2,500",Monthly
5508852676,"$1,616",Monthly
5508852656,"$1,200",Monthly
5508852557,$805,Monthly
5508852463,"$1,688",Monthly
5508852157,"$1,525",Monthly
5508852119,"$2,178",Monthly
5508852064,"$1,481",Monthly
5508851999,"$1,232",Monthly
5508851509,"$1,025",Monthly
5508851414,"$1,865",Monthly
5508851355,"$1,684",Monthly
5508851137,"$1,105",Monthly
5508850866,"$1,648",Monthly
5508850695,"$1,422",Monthly
5508850362,"$1,000",Monthly
5508850346,"$1,227",Monthly
5508850170,"$1,345",Monthly
5508850056,$870,Monthly
5508849954,"$1,350",Monthly
5508849852,$850,Monthly
5508849839,$950,Monthly
5508849565,"$1,350",Monthly
5508849483,"$1,441",Monthly
5508849299,"$1,127",Monthly
5508849240,"$1,393",Monthly
5508849233,"$1,300",Monthly
5508849191,"$1,441",Monthly
5508849036,"$1,188",Monthly
5508848236,"$1,791",Monthly
5508848176,"$1,746",Monthly
5508848123,"$1,295",Monthly
5508847780,"$1,590",Monthly
5508847770,"$2,195",Monthly
5508847518,"$1,900",Monthly
5508847486,"$1,140",Monthly
5508847268,"$1,445",Monthly
5508847195,"$1,559",Monthly
5508847159,"$1,165",Monthly
5508847152,$885,Monthly
5508846947,"$2,850",Monthly
5508846936,"$1,335",Monthly
5508846822,"$1,390",Monthly
5508846817,"$1,280",Monthly
5508846770,"$1,050",Monthly
5508846421,"$1,770",Monthly
5508845993,"$1,680",Monthly
5508845974,"$1,976",Monthly
5508845708,"$2,440",Monthly
5508845535,"$1,745",Monthly
5508845402,"$2,595",Monthly
5508845388,"$2,385",Monthly
5508845352,"$3,393",Monthly
5508845147,$933,Monthly
5508844688,"$1,897",Monthly
5508844597,"$1,231",Monthly
5508844546,$975,Monthly
5508844384,$900,Monthly
5508844377,"$3,350",Monthly
5508844154,"$1,800",Monthly
5508844103,"$1,975",Monthly
5508843891,"$3,258",Monthly
5508843752,"$2,449",Monthly
5508843728,"$2,610",Monthly
5508843678,"$1,670",Monthly
5508843562,"$1,670",Monthly
5508843468,"$2,200",Monthly
5508843410,"$1,582",Monthly
5508843276,"$1,570",Monthly
5508843246,$920,Monthly
5508843208,"$1,410",Monthly
5508843126,"$1,650",Monthly
5508843102,$745,Monthly
5508843034,"$1,975",Monthly
5508842985,"$1,560",Monthly
5508842893,"$1,800",Monthly
5508842647,"$1,660",Monthly
5508842596,"$1,865",Monthly
5508841982,"$1,700",Monthly
5508841950,"$1,085",Monthly
5508841222,$595,Monthly
5508841030,$933,Monthly
5508840822,"$2,250",Monthly
5508840754,"$1,940",Monthly
5508840531,"$1,000",Monthly
5508840512,"$1,280",Monthly
5508840476,"$1,740",Monthly
5508840080,"$2,050",Monthly
5508840045,"$1,745",Monthly
5508839947,"$1,846",Monthly
5508839854,"$1,424",Monthly
5508839574,"$1,700",Monthly
5508839493,"$2,300",Monthly
5508839436,"$2,027",Monthly
5508839399,"$2,712",Monthly
5508839348,"$1,732",Monthly
5508839317,"$3,307",Monthly
5508839206,"$2,524",Monthly
5508838967,$925,Monthly
5508838928,"$2,640",Monthly
5508838915,"$1,905",Monthly
5508838808,"$2,735",Monthly
5508838533,"$2,375",Monthly
5508838366,$931,Monthly
5508838284,"$2,325",Monthly
5508838255,"$1,028",Monthly
5508838164,"$1,665",Monthly
5508837808,"$2,030",Monthly
5508837670,$900,Monthly
5508837429,"$2,508",Monthly
5508837114,"$2,225",Monthly
5508837039,"$1,810",Monthly
5508837027,"$2,528",Monthly
5508836823,"$1,186",Monthly
5508836109,$764,Monthly
5508836074,"$2,100",Monthly
5508836029,"$1,800",Monthly
5508835962,"$2,000",Monthly
5508835837,"$1,800",Monthly
5508835791,$820,Monthly
5508835729,"$2,645",Monthly
5508835711,"$2,000",Monthly
5508835593,"$2,040",Monthly
5508835441,"$1,745",Monthly
5508835396,"$1,665",Monthly
5508835288,"$1,635",Monthly
5508834814,"$1,348",Monthly
5508834685,"$1,670",Monthly
5508834468,$650,Monthly
5508834372,"$1,845",Monthly
5508834268,$943,Monthly
5508834169,"$1,846",Monthly
5508834159,"$1,219",Monthly
5508834130,$747,Monthly
5508833869,"$1,534",Monthly
5508833789,"$1,388",Monthly
5508833714,"$2,887",Monthly
5508833686,"$1,875",Monthly
5508833324,"$2,215",Monthly
5508833211,$899,Monthly
5508833193,"$1,368",Monthly
5508833148,"$1,149",Monthly
5508833082,"$2,475",Monthly
5508832984,"$2,177",Monthly
5508832949,"$1,049",Monthly
5508832850,$851,Monthly
5508832830,$865,Monthly
5508832767,"$1,359",Monthly
5508832343,$918,Monthly
5508832230,"$1,150",Monthly
5508832105,"$1,076",Monthly
5508832000,"$1,201",Monthly
5508831918,$875,Monthly
5508831768,"$1,075",Monthly
5508831449,"$2,100",Monthly
5508831136,$895,Monthly
5508831046,"$1,939",Monthly
5508830948,"$1,900",Monthly
5508830921,"$1,835",Monthly
5508830849,"$1,635",Monthly
5508830456,$899,Monthly
5508829969,"$2,368",Monthly
5508829854,"$2,069",Monthly
5508829585,"$2,758",Monthly
5508829473,"$1,395",Monthly
5508829430,$995,Monthly
5508829410,"$1,409",Monthly
5508829380,"$2,140",Monthly
5508829178,"$1,300",Monthly
5508829095,"$1,675",Monthly
5508829041,"$1,369",Monthly
5508828944,"$2,039",Monthly
5508828484,$949,Monthly
5508828478,"$1,662",Monthly
5508828471,"$1,950",Monthly
5508828018,"$1,445",Monthly
5508827941,"$1,759",Monthly
5508827708,"$1,825",Monthly
5508827651,$895,Monthly
5508827501,"$1,815",Monthly
5508827295,"$1,525",Monthly
5508827170,"$1,100",Monthly
5508826661,"$1,016",Monthly
5508826526,"$2,000",Monthly
5508826491,"$1,250",Monthly
5508826254,"$1,665",Monthly
5508826187,"$1,775",Monthly
5508826052,"$2,048",Monthly
5508826041,$985,Monthly
5508825673,"$2,395",Monthly
5508825377,"$1,450",Monthly
5508825110,"$1,889",Monthly
5508824930,"$1,691",Monthly
5508824846,"$1,105",Monthly
5508823843,"$1,550",Monthly
5508823705,"$1,700",Monthly
5508823591,"$1,264",Monthly
5508823412,"$1,750",Monthly
5508823351,"$1,110",Monthly
5508823295,"$1,750",Monthly
5508823218,"$1,201",Monthly
5508823022,"$1,565",Monthly
5508822951,"$1,224",Monthly
5508822928,"$1,440",Monthly
5508822425,"$2,850",Monthly
5508822153,"$1,240",Monthly
5508821934,"$1,750",Monthly
5508821202,"$1,625",Monthly
5508820591,"$1,950",Monthly
5508820160,"$2,145",Monthly
5508819990,"$1,184",Monthly
5508819610,"$1,750",Monthly
5508819554,"$2,295",Monthly
5508819200,"$1,450",Monthly
5508819183,$948,Monthly
5508818691,$954,Monthly
5508818487,"$1,395",Monthly
5508818060,"$2,200",Monthly
5508817664,"$1,250",Monthly
5508817586,"$1,950",Monthly
5508817511,"$1,800",Monthly
5508817318,"$2,400",Monthly
5508817091,"$2,600",Monthly
5508817054,"$1,270",Monthly
5508817003,"$1,695",Monthly
5508816919,"$1,400",Monthly
5508816790,"$1,050",Monthly
5508816768,"$1,900",Monthly
5508816118,"$2,500",Monthly
5508815722,"$2,700",Monthly
5508815086,"$1,700",Monthly
5508814836,"$2,650",Monthly
5508814633,"$1,450",Monthly
5508814457,"$1,288",Monthly
5508814407,$650,Monthly
5508814197,"$1,205",Monthly
5508814176,$883,Monthly
5508814156,"$1,300",Monthly
5508813848,"$1,288",Monthly
5508813827,"$1,230",Monthly
5508813687,$875,Monthly
5508813667,$998,Monthly
5508813542,"$1,198",Monthly
5508813484,"$1,400",Monthly
5508813251,$971,Monthly
5508813131,"$2,500",Monthly
5508813027,"$1,730",Monthly
5508812642,$844,Monthly
5508812358,$895,Monthly
5508812206,"$2,430",Monthly
5508811718,"$1,355",Monthly
5508811707,$815,Monthly
5508811534,"$2,600",Monthly
5508811448,"$2,250",Monthly
5508811218,"$1,695",Monthly
5508810568,"$1,700",Monthly
5508810494,"$1,277",Monthly
5508809913,"$1,167",Monthly
5508809889,"$1,900",Monthly
5508809667,"$1,250",Monthly
5508809641,"$2,033",Monthly
5508809630,"$1,300",Monthly
5508809534,"$1,953",Monthly
5508809309,"$1,975",Monthly
5508809124,$650,Monthly
5508809120,"$1,349",Monthly
5508809094,$781,Monthly
5508808855,$800,Monthly
5508808789,"$2,291",Monthly
5508808497,"$1,140",Monthly
5508808255,$915,Monthly
5508808094,$835,Monthly
5508807870,"$1,140",Monthly
5508807738,"$1,277",Monthly
5508807375,$866,Monthly
5508807370,"$1,349",Monthly
5508807157,$800,Monthly
5508807133,$974,Monthly
5508806983,"$1,300",Monthly
5508806834,$979,Monthly
5508806689,$825,Monthly
5508806391,"$1,320",Monthly
5508806299,"$1,349",Monthly
5508806119,$950,Monthly
5508805875,"$2,700",Monthly
5508805868,"$1,209",Monthly
5508805757,"$2,100",Monthly
5508805684,"$1,050",Monthly
5508805652,$820,Monthly
5508805576,$860,Monthly
5508804924,"$2,200",Monthly
5508804766,$860,Monthly
5508804322,"$1,299",Monthly
5508804085,"$2,000",Monthly
5508803978,"$1,800",Monthly
5508802803,"$2,350",Monthly
5508802531,$670,Monthly
5508802286,"$1,449",Monthly
5508801850,"$3,000",Monthly
5508801550,"$2,200",Monthly
5508801122,$875,Monthly
5508800826,$685,Monthly
5508800450,$750,Monthly
5508800410,"$4,750",Monthly
5508800207,"$1,025",Monthly
5508800189,$738,Monthly
5508799818,"$2,400",Monthly
5508799781,$901,Monthly
5508799034,"$1,160",Monthly
5508799008,"$1,185",Monthly
5508798916,"$2,695",Monthly
5508798043,"$1,507",Monthly
5508797890,"$3,995",Monthly
5508797871,$875,Monthly
5508797568,"$1,768",Monthly
5508797531,"$1,525",Monthly
5508797486,"$1,305",Monthly
5508797409,$675,Monthly
5508796503,$899,Monthly
5508796226,"$1,839",Monthly
5508796075,"$1,169",Monthly
5508795922,"$1,505",Monthly
5508795587,$635,Monthly
5508795422,"$1,631",Monthly
5508795192,"$3,065",Monthly
5508795184,$610,Monthly
5508794383,"$2,939",Monthly
5508794298,"$1,251",Monthly
5508794296,"$1,110",Monthly
5508793974,"$3,000",Monthly
5508793213,$840,Monthly
5508792969,$974,Monthly
5508792624,"$1,794",Monthly
5508791705,"$4,075",Monthly
5508791577,"$3,755",Monthly
5508791306,"$1,400",Monthly
5508791088,"$1,355",Monthly
5508790205,"$1,220",Monthly
5508789399,"$1,129",Monthly
5508789216,"$1,325",Monthly
5508788769,"$2,200",Monthly
5508788467,"$1,900",Monthly
5508788125,$939,Monthly
5508787227,"$1,540",Monthly
5508786219,"$1,059",Monthly
5508785386,"$2,200",Monthly
5508784871,"$1,442",Monthly
5508784866,$873,Monthly
5508784091,"$1,600",Monthly
5508783908,"$1,539",Monthly
5508783648,"$2,000",Monthly
5508783504,$660,Monthly
5508783094,"$2,000",Monthly
5508782489,"$1,509",Monthly
5508782151,"$1,519",Monthly
5508781502,"$1,300",Monthly
5508781124,"$1,539",Monthly
5508781110,"$2,685",Monthly
5508780342,"$2,201",Monthly
5508779190,"$1,430",Monthly
5508778500,"$1,295",Monthly
5508778302,$875,Monthly
5508777667,"$2,000",Monthly
5508777352,"$1,530",Monthly
5508776991,"$1,700",Monthly
5508774305,"$2,300",Monthly
5508773665,"$1,178",Monthly
5508771299,$650,Monthly
5508770022,"$1,425",Monthly
5508769949,"$2,800",Monthly
5508768325,"$1,810",Monthly
5508768134,"$2,700",Monthly
5508767868,"$2,385",Monthly
5508767691,"$2,200",Monthly
5508767165,"$2,084",Monthly
5508767026,"$2,280",Monthly
5508766910,"$1,870",Monthly
5508766464,"$1,710",Monthly
5508765557,$809,Monthly
5508765274,"$3,195",Monthly
5508764836,"$1,384",Monthly
5508763826,"$1,395",Monthly
5508763653,"$1,582",Monthly
5508763244,"$1,910",Monthly
5508761194,"$1,825",Monthly
5508760398,"$1,290",Monthly
5508760088,$938,Monthly
5508760030,$915,Monthly
5508759460,"$2,000",Monthly
5508758390,"$2,100",Monthly
5508757631,"$1,495",Monthly
5508757210,"$1,005",Monthly
5508756986,"$1,190",Monthly
5508756589,"$1,295",Monthly
5508755907,"$1,319",Monthly
5508754977,"$2,600",Monthly
5508754962,$882,Monthly
5508753798,$965,Monthly
5508753005,"$2,364",Monthly
5508752869,"$2,500",Monthly
5508752645,"$1,445",Monthly
5508751253,"$1,140",Monthly
5508750934,"$1,199",Monthly
5508750598,"$1,695",Monthly
5508750167,"$1,174",Monthly
5508750072,"$2,100",Monthly
5508748578,"$1,154",Monthly
5508748118,"$1,399",Monthly
5508747537,"$2,300",Monthly
5508745671,$995,Monthly
5508745428,"$1,590",Monthly
5508744856,"$1,945",Monthly
5508743328,$890,Monthly
5508742606,"$1,670",Monthly
5508742534,"$1,210",Monthly
5508742083,"$1,685",Monthly
5508740404,"$2,200",Monthly
5508740006,$877,Monthly
5508739086,"$1,289",Monthly
5508738507,"$1,950",Monthly
5508738061,$550,Monthly
5508736878,"$1,595",Monthly
5508736278,"$2,200",Monthly
5508736116,"$1,345",Monthly
5508735506,$699,Monthly
5508735397,"$1,219",Monthly
5508734760,"$1,595",Monthly
5508734636,"$1,600",Monthly
5508734442,"$2,999",Monthly
5508732717,"$1,310",Monthly
5508732637,$650,Monthly
5508732395,$575,Monthly
5508732172,"$3,578",Monthly
5508730285,"$2,960",Monthly
5508730204,"$1,605",Monthly
5508730089,"$3,200",Monthly
5508729987,"$1,733",Monthly
5508729359,"$3,299",Monthly
5508728981,$650,Monthly
5508727769,$785,Monthly
5508726266,"$1,159",Monthly
5508723170,"$2,995",Monthly
5508722694,"$2,200",Monthly
5508722036,"$2,150",Monthly
5508721167,"$1,270",Monthly
5508720814,"$1,420",Monthly
5508720720,"$2,500",Monthly
5508720577,"$2,600",Monthly
5508720507,"$3,000",Monthly
5508719781,"$2,050",Monthly
5508719089,"$1,238",Monthly
5508717731,"$2,000",Monthly
5508716942,$639,Monthly
5508716795,$660,Monthly
5508713199,"$1,472",Monthly
5508713125,"$1,190",Monthly
5508711302,"$1,028",Monthly
5508709195,"$2,500",Monthly
5508708742,"$2,775",Monthly
5508707866,"$1,210",Monthly
5508706246,$745,Monthly
5508705706,$700,Monthly
5508704639,"$3,880",Monthly
5508704014,"$1,280",Monthly
5508699025,"$1,225",Monthly
5508696325,"$1,099",Monthly
5508694392,"$1,355",Monthly
5508692899,$802,Monthly
5508691485,$789,Monthly
5508689234,"$1,505",Monthly
5508688594,"$1,443",Monthly
5508688122,"$1,524",Monthly
5508687302,"$2,300",Monthly
5508686941,$894,Monthly
5508686289,"$1,340",Monthly
5508685957,"$1,341",Monthly
5508685143,"$2,050",Monthly
5508683529,$900,Monthly
5508681565,"$3,206",Monthly
5508677488,"$1,745",Monthly
5508675162,"$1,100",Monthly
5508674115,"$1,209",Monthly
5508673968,"$1,250",Monthly
5508673006,"$1,475",Monthly
5508666317,"$1,411",Monthly
5508663358,"$1,495",Monthly
5508662578,"$1,850",Monthly
5508662515,"$1,644",Monthly
5508661314,$798,Monthly
5508659142,"$1,203",Monthly
5508657602,"$1,180",Monthly
5508654356,"$1,229",Monthly
5534749427,"$1,180",Monthly
5534749354,"$1,445",Monthly
5534744251,"$1,729",Monthly
5508805503,"$1,900",Monthly
5508805122,"$1,500",Monthly
5508804838,"$1,850",Monthly
5508804724,"$1,800",Monthly
5508804712,$800,Monthly
5508804680,"$1,135",Monthly
5508804605,"$1,539",Monthly
5508804291,"$2,500",Monthly
5508804078,"$2,100",Monthly
5508803836,$967,Monthly
5508803806,"$1,417",Monthly
5508803568,"$2,150",Monthly
5508803477,"$1,850",Monthly
5508803324,"$1,679",Monthly
5508803251,"$2,500",Monthly
5508802976,$579,Monthly
5508802974,"$2,148",Monthly
5508802962,"$2,353",Monthly
5508802767,$945,Monthly
5508802426,"$1,337",Monthly
5508802393,"$1,638",Monthly
5508802337,$850,Monthly
5508802034,"$1,499",Monthly
5508801066,$800,Monthly
5508800989,"$2,386",Monthly
5508800656,"$3,800",Monthly
5508800650,"$1,510",Monthly
5508800595,"$1,435",Monthly
5508800413,"$1,200",Monthly
5508800406,"$3,500",Monthly
5508800267,"$1,193",Monthly
5508800241,"$2,050",Monthly
5508800186,"$1,574",Monthly
5508800106,"$1,305",Monthly
5508800069,"$2,300",Monthly
5508800018,$725,Monthly
5508799953,"$1,275",Monthly
5508799862,"$1,505",Monthly
5508799785,"$1,490",Monthly
5508799743,$831,Monthly
5508799595,"$1,450",Monthly
5508799399,$831,Monthly
5508799312,"$1,190",Monthly
5508799174,$795,Monthly
5508799053,"$2,300",Monthly
5508798998,"$2,150",Monthly
5508798954,$788,Monthly
5508798926,"$2,550",Monthly
5508798613,"$1,051",Monthly
5508798560,"$1,337",Monthly
5508798159,"$3,000",Monthly
5508798131,"$1,185",Monthly
5508798011,"$1,361",Monthly
5508798006,$895,Monthly
5508797860,"$1,818",Monthly
5508797120,$810,Monthly
5508796708,$840,Monthly
5508796704,"$1,620",Monthly
5508796695,"$2,580",Monthly
5508796454,"$5,350",Monthly
5508796248,$745,Monthly
5508796107,"$1,467",Monthly
5508796084,$765,Monthly
5508795853,"$2,925",Monthly
5508795744,"$1,400",Monthly
5508795722,"$1,620",Monthly
5508795672,"$1,169",Monthly
5508795570,"$3,540",Monthly
5508795565,"$1,169",Monthly
5508795558,"$3,625",Monthly
5508795343,"$1,722",Monthly
5508795198,"$3,666",Monthly
5508795116,$476,Monthly
5508795099,"$1,400",Monthly
5508794651,"$3,002",Monthly
5508794567,"$3,183",Monthly
5508794417,"$1,229",Monthly
5508794167,$939,Monthly
5508793911,"$1,703",Monthly
5508793875,"$3,500",Monthly
5508793840,"$1,185",Monthly
5508793488,$850,Monthly
5508793405,"$1,476",Monthly
5508793015,$992,Monthly
5508792761,"$2,678",Monthly
5508792503,"$1,783",Monthly
5508792482,"$3,000",Monthly
5508792306,$939,Monthly
5508792065,"$1,355",Monthly
5508792030,$840,Monthly
5508792018,"$1,325",Monthly
5508791970,$840,Monthly
5508791878,"$1,195",Monthly
5508791561,$974,Monthly
5508791549,"$1,250",Monthly
5508791419,"$1,325",Monthly
5508791367,"$1,800",Monthly
5508790998,"$1,235",Monthly
5508790689,"$1,495",Monthly
5508790651,$790,Monthly
5508790449,"$4,900",Monthly
5508789645,"$1,900",Monthly
5508789349,$790,Monthly
5508789153,"$4,000",Monthly
5508789070,"$2,700",Monthly
5508788892,$875,Monthly
5508788744,"$1,382",Monthly
5508788686,$850,Monthly
5508788646,"$2,550",Monthly
5508788538,$865,Monthly
5508788487,"$1,355",Monthly
5508788285,"$1,340",Monthly
5508787837,"$1,005",Monthly
5508787673,"$1,000",Monthly
5508787078,"$1,036",Monthly
5508786570,$818,Monthly
5508786418,$675,Monthly
5508785167,"$1,180",Monthly
5508784950,"$1,850",Monthly
5508784752,"$2,200",Monthly
5508784590,"$2,900",Monthly
5508784503,"$1,090",Monthly
5508784308,"$1,139",Monthly
5508784209,"$1,009",Monthly
5509076931,"$1,486",Monthly
5509044355,"$1,100",Monthly
5509039830,"$1,275",Monthly
5509036595,"$1,615",Monthly
5509033033,"$1,752",Monthly
5509027906,"$1,390",Monthly
5509023577,"$2,025",Monthly
5509019893,"$1,025",Monthly
5508998277,"$3,600",Monthly
5508997433,"$1,850",Monthly
5508996635,"$3,479",Monthly
5508994648,"$2,950",Monthly
5508971932,"$1,563",Monthly
5508946363,"$1,674",Monthly
5508921906,"$1,615",Monthly
5508910521,$900,Monthly
5508909736,"$1,279",Monthly
5508903020,"$1,359",Monthly
5508901195,"$1,610",Monthly
5508901043,"$1,610",Monthly
5508899731,"$2,049",Monthly
5508892415,"$1,973",Monthly
5508891653,"$1,901",Monthly
5508891071,$990,Monthly
5508889360,"$1,761",Monthly
5508888319,"$1,976",Monthly
5508887210,"$3,554",Monthly
5508886820,$800,Monthly
5508880320,"$1,253",Monthly
5508875722,"$1,712",Monthly
5508875569,"$1,450",Monthly
5508849253,"$1,035",Monthly
5508848103,"$1,998",Monthly
5508843163,"$2,300",Monthly
5508833177,"$2,755",Monthly
5508820522,$686,Monthly
5508819868,"$1,695",Monthly
5508811488,$825,Monthly
5508806027,"$1,677",Monthly
5508793396,"$1,610",Monthly
5508782966,"$1,200",Monthly
5508782756,"$1,442",Monthly
5508778025,$895,Monthly
5508773647,"$1,311",Monthly
5508771966,$825,Monthly
5508760179,"$1,625",Monthly
5508759966,"$1,323",Monthly
5508753386,"$1,722",Monthly
5508743966,"$1,210",Monthly
5508743704,"$1,210",Monthly
5508735417,"$1,453",Monthly
5508731318,"$4,101",Monthly
5508727937,$595,Monthly
5508727074,"$1,771",Monthly
5508726659,"$2,454",Monthly
5508726433,"$1,730",Monthly
5508723571,"$1,550",Monthly
5508721297,"$1,750",Monthly
5508716113,$950,Monthly
5508670030,"$1,260",Monthly
5509265198,"$1,699",Monthly
5509265140,"$1,615",Monthly
5509241726,$875,Monthly
5509186163,"$1,729",Monthly
5509109809,"$1,405",Monthly
5509079091,"$1,144",Monthly
5509068724,"$1,360",Monthly
5509068320,"$1,100",Monthly
5509046790,"$1,449",Monthly
5509036696,"$1,875",Monthly
5509035337,"$1,615",Monthly
5509033339,"$1,775",Monthly
5509033232,"$1,774",Monthly
5509022798,$900,Monthly
5508997052,"$2,588",Monthly
5508981735,"$1,380",Monthly
5508978970,"$1,867",Monthly
5508971088,$880,Monthly
5508953668,"$1,072",Monthly
5508945546,$850,Monthly
5508934462,$700,Monthly
5508933850,"$1,278",Monthly
5508915527,"$1,627",Monthly
5508899287,"$1,944",Monthly
5508890538,"$3,554",Monthly
5508881003,"$1,145",Monthly
5508870235,"$1,705",Monthly
5508858761,"$1,586",Monthly
5508858211,"$1,985",Monthly
5508818341,"$1,000",Monthly
5508814948,"$1,500",Monthly
5508800000,"$1,200",Monthly
5508797910,$925,Monthly
5508796196,"$1,941",Monthly
5508787550,"$1,470",Monthly
5508783542,"$2,100",Monthly
5508783018,"$2,285",Monthly
5508777628,"$1,425",Monthly
5508777112,"$1,047",Monthly
5508777080,"$1,193",Monthly
5508776212,"$1,077",Monthly
5508762057,"$2,400",Monthly
5508761211,"$1,860",Monthly
5508759362,"$1,253",Monthly
5508759097,"$1,034",Monthly
5508759060,"$3,200",Monthly
5508758611,"$1,098",Monthly
5508758503,"$1,073",Monthly
5508756535,$783,Monthly
5508746138,"$2,200",Monthly
5508733268,$600,Monthly
5508732556,"$2,762",Monthly
5508732107,"$2,790",Monthly
5508728203,"$1,925",Monthly
